area,area_title,naics,naics_title,occ code,occ title,o_group,i_group,tot_emp,emp_prse,pct_total,h_mean,a_mean,mean_prse,h_pct10,h_pct25,h_median,h_pct75,h_pct90,a_pct10,a_pct25,a_median,a_pct75,a_pct90,annual,hourly
55,Wisconsin,452000,General Merchandise Stores,33-9032,Security Guards,detailed,3-digit,180,29.9,0.31,14.91,31010,3.2,10.87,12.52,14.55,17.23,19.27,22610,26050,30260,35850,40080,,
55,Wisconsin,452000,General Merchandise Stores,33-9032,Security Guards,detailed,4-digit,180,29.9,0.31,14.91,31010,3.2,10.87,12.52,14.55,17.23,19.27,22610,26050,30260,35850,40080,,
55,Wisconsin,452000,General Merchandise Stores,33-9098,"School Bus Monitors and Protective Service Workers, All Other",detailed,3-digit,100,8.1,0.17,16.17,33630,1.6,10.87,14.33,16.77,18.38,19.55,22610,29810,34880,38230,40660,,
55,Wisconsin,452000,General Merchandise Stores,33-9098,"School Bus Monitors and Protective Service Workers, All Other",detailed,4-digit,100,8.1,0.17,16.17,33630,1.6,10.87,14.33,16.77,18.38,19.55,22610,29810,34880,38230,40660,,
55,Wisconsin,452000,General Merchandise Stores,35-0000,Food Preparation and Serving Related Occupations,major,3-digit,610,29.3,1.04,12.54,26090,4.7,8.83,10.29,11.98,13.97,16.88,18360,21400,24920,29060,35120,,
55,Wisconsin,452000,General Merchandise Stores,35-0000,Food Preparation and Serving Related Occupations,major,4-digit,610,29.3,1.04,12.54,26090,4.7,8.83,10.29,11.98,13.97,16.88,18360,21400,24920,29060,35120,,
55,Wisconsin,452000,General Merchandise Stores,35-2021,Food Preparation Workers,detailed,3-digit,90,41.3,0.16,15.2,31610,5.6,10.75,12.31,14.08,17.67,22.71,22360,25610,29290,36760,47240,,
55,Wisconsin,452000,General Merchandise Stores,35-2021,Food Preparation Workers,detailed,4-digit,90,41.3,0.16,15.2,31610,5.6,10.75,12.31,14.08,17.67,22.71,22360,25610,29290,36760,47240,,
55,Wisconsin,452000,General Merchandise Stores,35-3023,Fast Food and Counter Workers,detailed,3-digit,470,35.8,0.8,11.73,24400,4.2,8.63,10.04,11.58,13.07,14.85,17960,20880,24090,27190,30900,,
55,Wisconsin,452000,General Merchandise Stores,35-3023,Fast Food and Counter Workers,detailed,4-digit,470,35.8,0.8,11.73,24400,4.2,8.63,10.04,11.58,13.07,14.85,17960,20880,24090,27190,30900,,
55,Wisconsin,452000,General Merchandise Stores,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,3-digit,600,3.8,1.02,13.36,27780,0.7,10.27,11.18,12.68,14.78,17.9,21360,23240,26370,30750,37220,,
55,Wisconsin,452000,General Merchandise Stores,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,4-digit,600,3.8,1.02,13.36,27780,0.7,10.27,11.18,12.68,14.78,17.9,21360,23240,26370,30750,37220,,
55,Wisconsin,452000,General Merchandise Stores,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,3-digit,600,3.8,1.02,13.36,27780,0.7,10.27,11.18,12.68,14.78,17.9,21360,23240,26370,30750,37220,,
55,Wisconsin,452000,General Merchandise Stores,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,4-digit,600,3.8,1.02,13.36,27780,0.7,10.27,11.18,12.68,14.78,17.9,21360,23240,26370,30750,37220,,
55,Wisconsin,452000,General Merchandise Stores,39-0000,Personal Care and Service Occupations,major,3-digit,1250,38.1,2.12,11.25,23400,6.2,7.98,8.38,9.05,9.72,21.76,16600,17430,18810,20220,45250,,
55,Wisconsin,452000,General Merchandise Stores,39-0000,Personal Care and Service Occupations,major,4-digit,1250,38.1,2.12,11.25,23400,6.2,7.98,8.38,9.05,9.72,21.76,16600,17430,18810,20220,45250,,
55,Wisconsin,452000,General Merchandise Stores,39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",detailed,3-digit,100,41.8,0.16,27.29,56770,4.3,21.46,26.12,28.2,30.28,31.57,44640,54330,58660,62980,65660,,
55,Wisconsin,452000,General Merchandise Stores,39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",detailed,4-digit,100,41.8,0.16,27.29,56770,4.3,21.46,26.12,28.2,30.28,31.57,44640,54330,58660,62980,65660,,
55,Wisconsin,452000,General Merchandise Stores,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,3-digit,1130,37.9,1.92,9.93,20650,8,7.96,8.33,8.95,9.57,14.4,16560,17330,18610,19900,29960,,
55,Wisconsin,452000,General Merchandise Stores,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,4-digit,1130,37.9,1.92,9.93,20650,8,7.96,8.33,8.95,9.57,14.4,16560,17330,18610,19900,29960,,
55,Wisconsin,452000,General Merchandise Stores,41-0000,Sales and Related Occupations,major,3-digit,34250,5.7,58.36,12.18,25340,1.1,8.5,9.66,11.17,13.18,17.16,17680,20080,23230,27410,35700,,
55,Wisconsin,452000,General Merchandise Stores,41-0000,Sales and Related Occupations,major,4-digit,34250,5.7,58.36,12.18,25340,1.1,8.5,9.66,11.17,13.18,17.16,17680,20080,23230,27410,35700,,
55,Wisconsin,452000,General Merchandise Stores,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,3-digit,4410,5.4,7.52,19.74,41070,2,13.17,15.51,18.18,22.63,28.42,27390,32250,37810,47060,59120,,
55,Wisconsin,452000,General Merchandise Stores,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,4-digit,4410,5.4,7.52,19.74,41070,2,13.17,15.51,18.18,22.63,28.42,27390,32250,37810,47060,59120,,
55,Wisconsin,452000,General Merchandise Stores,41-2011,Cashiers,detailed,3-digit,12050,13.7,20.53,11.07,23020,1,8.65,9.82,10.89,11.96,13.63,17990,20430,22650,24880,28350,,
55,Wisconsin,452000,General Merchandise Stores,41-2011,Cashiers,detailed,4-digit,12050,13.7,20.53,11.07,23020,1,8.65,9.82,10.89,11.96,13.63,17990,20430,22650,24880,28350,,
55,Wisconsin,452000,General Merchandise Stores,41-2031,Retail Salespersons,detailed,3-digit,17140,14,29.2,10.98,22840,1.7,8.27,9.15,10.66,12.23,14.42,17200,19030,22160,25440,29980,,
55,Wisconsin,452000,General Merchandise Stores,41-2031,Retail Salespersons,detailed,4-digit,17140,14,29.2,10.98,22840,1.7,8.27,9.15,10.66,12.23,14.42,17200,19030,22160,25440,29980,,
55,Wisconsin,452000,General Merchandise Stores,41-9099,"Sales and Related Workers, All Other",detailed,3-digit,620,3.9,1.05,*,*,*,*,*,*,*,*,*,*,*,*,*,,
55,Wisconsin,452000,General Merchandise Stores,41-9099,"Sales and Related Workers, All Other",detailed,4-digit,620,3.9,1.05,*,*,*,*,*,*,*,*,*,*,*,*,*,,
55,Wisconsin,452000,General Merchandise Stores,43-0000,Office and Administrative Support Occupations,major,3-digit,4360,8.6,7.42,15.58,32400,2,10.29,11.8,14.62,18.24,22.69,21410,24550,30420,37940,47190,,
55,Wisconsin,452000,General Merchandise Stores,43-0000,Office and Administrative Support Occupations,major,4-digit,4360,8.6,7.42,15.58,32400,2,10.29,11.8,14.62,18.24,22.69,21410,24550,30420,37940,47190,,
55,Wisconsin,452000,General Merchandise Stores,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,3-digit,440,29.2,0.75,13.89,28900,3,10.13,11.56,13.44,15.16,19.45,21070,24040,27960,31530,40450,,
55,Wisconsin,452000,General Merchandise Stores,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,4-digit,440,29.2,0.75,13.89,28900,3,10.13,11.56,13.44,15.16,19.45,21070,24040,27960,31530,40450,,
55,Wisconsin,452000,General Merchandise Stores,43-4051,Customer Service Representatives,detailed,3-digit,1550,17.6,2.64,12.88,26800,3.2,9.7,10.54,11.85,14.61,18.11,20180,21930,24650,30400,37660,,
55,Wisconsin,452000,General Merchandise Stores,43-4051,Customer Service Representatives,detailed,4-digit,1550,17.6,2.64,12.88,26800,3.2,9.7,10.54,11.85,14.61,18.11,20180,21930,24650,30400,37660,,
55,Wisconsin,452000,General Merchandise Stores,43-4151,Order Clerks,detailed,3-digit,80,7.5,0.14,12.46,25910,1.5,9.93,10.67,11.91,14,16.17,20660,22200,24780,29110,33640,,
55,Wisconsin,452000,General Merchandise Stores,43-4151,Order Clerks,detailed,4-digit,80,7.5,0.14,12.46,25910,1.5,9.93,10.67,11.91,14,16.17,20660,22200,24780,29110,33640,,
55,Wisconsin,452000,General Merchandise Stores,43-5061,"Production, Planning, and Expediting Clerks",detailed,3-digit,120,23.7,0.2,14.96,31120,4.3,10.11,11.25,14.55,18.04,20.68,21030,23400,30250,37530,43020,,
55,Wisconsin,452000,General Merchandise Stores,43-5061,"Production, Planning, and Expediting Clerks",detailed,4-digit,120,23.7,0.2,14.96,31120,4.3,10.11,11.25,14.55,18.04,20.68,21030,23400,30250,37530,43020,,
55,Wisconsin,452000,General Merchandise Stores,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,3-digit,280,19,0.47,*,*,*,*,*,*,*,*,*,*,*,*,*,,
55,Wisconsin,452000,General Merchandise Stores,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,4-digit,280,19,0.47,*,*,*,*,*,*,*,*,*,*,*,*,*,,
55,Wisconsin,452000,General Merchandise Stores,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,3-digit,70,29.5,0.11,16.26,33820,5.4,12.05,13.35,15.22,19.32,22.51,25070,27760,31650,40180,46830,,
55,Wisconsin,452000,General Merchandise Stores,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,4-digit,70,29.5,0.11,16.26,33820,5.4,12.05,13.35,15.22,19.32,22.51,25070,27760,31650,40180,46830,,
55,Wisconsin,452000,General Merchandise Stores,43-9061,"Office Clerks, General",detailed,3-digit,**,**,**,16.18,33650,6,9.9,11.63,15.84,19.6,24.04,20590,24190,32940,40770,50000,,
55,Wisconsin,452000,General Merchandise Stores,43-9061,"Office Clerks, General",detailed,4-digit,**,**,**,16.18,33650,6,9.9,11.63,15.84,19.6,24.04,20590,24190,32940,40770,50000,,
55,Wisconsin,452000,General Merchandise Stores,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,3-digit,60,12.1,0.11,25.63,53310,6.3,16.7,18.36,26.19,32.05,36.93,34740,38200,54470,66660,76810,,
55,Wisconsin,452000,General Merchandise Stores,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,4-digit,60,12.1,0.11,25.63,53310,6.3,16.7,18.36,26.19,32.05,36.93,34740,38200,54470,66660,76810,,
55,Wisconsin,452000,General Merchandise Stores,51-2090,Miscellaneous Assemblers and Fabricators,detailed,3-digit,70,7,0.12,12.75,26520,1,9.87,10.62,11.86,14.94,17.67,20530,22090,24670,31070,36750,,
55,Wisconsin,452000,General Merchandise Stores,51-2090,Miscellaneous Assemblers and Fabricators,detailed,4-digit,70,7,0.12,12.75,26520,1,9.87,10.62,11.86,14.94,17.67,20530,22090,24670,31070,36750,,
55,Wisconsin,452000,General Merchandise Stores,51-3021,Butchers and Meat Cutters,detailed,3-digit,170,25.7,0.3,18.35,38160,3.1,12.67,15.81,18.45,21.79,23.97,26350,32870,38380,45310,49860,,
55,Wisconsin,452000,General Merchandise Stores,51-3021,Butchers and Meat Cutters,detailed,4-digit,170,25.7,0.3,18.35,38160,3.1,12.67,15.81,18.45,21.79,23.97,26350,32870,38380,45310,49860,,
55,Wisconsin,452000,General Merchandise Stores,53-0000,Transportation and Material Moving Occupations,major,3-digit,13800,8.8,23.51,12.49,25970,1.2,9.59,10.54,11.83,13.8,16.33,19940,21920,24610,28710,33970,,
55,Wisconsin,452000,General Merchandise Stores,53-0000,Transportation and Material Moving Occupations,major,4-digit,13800,8.8,23.51,12.49,25970,1.2,9.59,10.54,11.83,13.8,16.33,19940,21920,24610,28710,33970,,
55,Wisconsin,452000,General Merchandise Stores,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,3-digit,140,23.3,0.24,18.35,38170,2.6,14.85,15.81,17.35,19.23,24.63,30880,32880,36090,40010,51230,,
55,Wisconsin,452000,General Merchandise Stores,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,4-digit,140,23.3,0.24,18.35,38170,2.6,14.85,15.81,17.35,19.23,24.63,30880,32880,36090,40010,51230,,
55,Wisconsin,452000,General Merchandise Stores,53-6031,Automotive and Watercraft Service Attendants,detailed,3-digit,260,4.5,0.45,12.94,26910,1.3,10.17,11.33,12.87,14.42,15.71,21160,23560,26780,29990,32680,,
55,Wisconsin,452000,General Merchandise Stores,53-6031,Automotive and Watercraft Service Attendants,detailed,4-digit,260,4.5,0.45,12.94,26910,1.3,10.17,11.33,12.87,14.42,15.71,21160,23560,26780,29990,32680,,
55,Wisconsin,452000,General Merchandise Stores,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,3-digit,1730,24.9,2.95,13.41,27880,3.5,9.66,10.68,12.14,15.16,19.53,20100,22210,25240,31530,40630,,
55,Wisconsin,452000,General Merchandise Stores,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,4-digit,1730,24.9,2.95,13.41,27880,3.5,9.66,10.68,12.14,15.16,19.53,20100,22210,25240,31530,40630,,
55,Wisconsin,452000,General Merchandise Stores,53-7065,Stockers and Order Fillers,detailed,3-digit,11570,7.1,19.71,12.24,25450,1,9.54,10.49,11.72,13.48,15.45,19850,21810,24390,28030,32130,,
55,Wisconsin,452000,General Merchandise Stores,53-7065,Stockers and Order Fillers,detailed,4-digit,11570,7.1,19.71,12.24,25450,1,9.54,10.49,11.72,13.48,15.45,19850,21810,24390,28030,32130,,
55,Wisconsin,453000,Miscellaneous Store Retailers,00-0000,All Occupations,total,3-digit,16070,1.8,100,14.15,29430,2.6,8.58,9.93,11.76,15.51,22,17850,20650,24460,32250,45770,,
55,Wisconsin,453000,Miscellaneous Store Retailers,11-0000,Management Occupations,major,3-digit,370,13.4,2.3,40.54,84320,11.5,18,22.9,29.14,41.34,75.6,37450,47630,60600,85990,157240,,
55,Wisconsin,453000,Miscellaneous Store Retailers,11-1021,General and Operations Managers,detailed,3-digit,280,12.3,1.73,33.84,70390,7.1,16.71,21.64,27.99,36.11,56.94,34770,45010,58220,75100,118430,,
55,Wisconsin,453000,Miscellaneous Store Retailers,11-2022,Sales Managers,detailed,3-digit,**,**,**,74.71,155410,27.9,21.55,24.51,67.77,#,#,44820,50980,140970,#,#,,
55,Wisconsin,453000,Miscellaneous Store Retailers,13-0000,Business and Financial Operations Occupations,major,3-digit,130,28.9,0.8,20.32,42270,6.9,9.16,15.02,20.27,24.46,33.25,19050,31240,42150,50880,69160,,
55,Wisconsin,453000,Miscellaneous Store Retailers,13-1020,Buyers and Purchasing Agents,detailed,3-digit,**,**,**,21.08,43850,8.9,9.2,17.17,21.16,23.94,33.12,19130,35700,44020,49790,68880,,
55,Wisconsin,453000,Miscellaneous Store Retailers,15-0000,Computer and Mathematical Occupations,major,3-digit,110,27.3,0.66,25.37,52770,3.3,17.18,21,25.84,29.33,32.29,35740,43680,53760,61010,67170,,
55,Wisconsin,453000,Miscellaneous Store Retailers,15-1257,Web Developers and Digital Interface Designers,detailed,3-digit,**,**,**,25.52,53080,8.4,16.61,25.04,27.23,29.42,30.74,34540,52090,56640,61200,63930,,
55,Wisconsin,453000,Miscellaneous Store Retailers,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,3-digit,590,9,3.68,12.75,26520,4.1,8.58,9.93,12.57,14.95,17.8,17850,20660,26140,31100,37020,,
55,Wisconsin,453000,Miscellaneous Store Retailers,27-1023,Floral Designers,detailed,3-digit,570,9.1,3.53,12.62,26250,4.3,8.54,9.85,12.49,14.78,17.54,17760,20500,25970,30730,36490,,
55,Wisconsin,453000,Miscellaneous Store Retailers,35-0000,Food Preparation and Serving Related Occupations,major,3-digit,**,**,**,11.75,24440,10.4,8.35,9.74,11.62,13.79,15.14,17380,20260,24160,28680,31500,,
55,Wisconsin,453000,Miscellaneous Store Retailers,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,3-digit,90,18.4,0.54,11.28,23460,5.3,8.31,9.33,10.6,12.14,15.11,17280,19410,22060,25260,31430,,
55,Wisconsin,453000,Miscellaneous Store Retailers,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,3-digit,80,20.1,0.5,10.66,22160,3.3,8.25,9.23,10.38,11.62,13.57,17160,19190,21600,24170,28230,,
55,Wisconsin,453000,Miscellaneous Store Retailers,39-0000,Personal Care and Service Occupations,major,3-digit,560,18.9,3.46,12.51,26030,5.6,8.54,9.58,10.88,13.54,18.71,17770,19940,22630,28150,38910,,
55,Wisconsin,453000,Miscellaneous Store Retailers,39-2011,Animal Trainers,detailed,3-digit,60,28.9,0.37,11.01,22910,2.7,9.43,10,10.85,11.7,13.06,19620,20800,22570,24330,27150,,
55,Wisconsin,453000,Miscellaneous Store Retailers,39-2021,Animal Caretakers,detailed,3-digit,480,18.4,2.99,12.39,25770,6.4,8.45,9.48,10.8,13.53,18.81,17580,19710,22450,28140,39120,,
55,Wisconsin,453000,Miscellaneous Store Retailers,41-0000,Sales and Related Occupations,major,3-digit,10460,3.8,65.11,13.05,27150,2.1,8.49,9.74,11.44,14.31,19.09,17650,20260,23800,29750,39720,,
55,Wisconsin,453000,Miscellaneous Store Retailers,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,3-digit,1280,8.2,7.95,19.47,40500,3.8,12.54,14.17,17.09,21.1,29.56,26080,29480,35540,43880,61470,,
55,Wisconsin,453000,Miscellaneous Store Retailers,41-2011,Cashiers,detailed,3-digit,1000,16.2,6.24,10.94,22750,2.3,8.56,9.69,10.78,11.88,13.73,17800,20150,22420,24710,28560,,
55,Wisconsin,453000,Miscellaneous Store Retailers,41-2031,Retail Salespersons,detailed,3-digit,8040,4.7,50.04,12.14,25240,2.2,8.35,9.48,11.07,13.23,17.04,17380,19710,23030,27520,35440,,
55,Wisconsin,453000,Miscellaneous Store Retailers,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,3-digit,60,34.7,0.37,26.71,55560,10,8.67,15.32,30.73,37.03,39.83,18030,31860,63930,77020,82860,,
55,Wisconsin,453000,Miscellaneous Store Retailers,43-0000,Office and Administrative Support Occupations,major,3-digit,1100,13,6.82,15.26,31740,3.8,9.54,11.12,14.25,18.23,22.59,19840,23130,29640,37930,46980,,
55,Wisconsin,453000,Miscellaneous Store Retailers,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,3-digit,50,26.3,0.33,19.67,40900,4.1,12.71,15.66,18.22,24.14,29.09,26440,32570,37900,50210,60510,,
55,Wisconsin,453000,Miscellaneous Store Retailers,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,3-digit,350,27.9,2.18,14.56,30290,5.4,8.97,10.81,13.75,17.75,21.49,18670,22490,28590,36920,44700,,
55,Wisconsin,453000,Miscellaneous Store Retailers,43-4051,Customer Service Representatives,detailed,3-digit,230,24.4,1.43,14.99,31190,7.9,9.68,10.87,14.48,19.07,22.3,20130,22610,30120,39660,46380,,
55,Wisconsin,453000,Miscellaneous Store Retailers,43-4151,Order Clerks,detailed,3-digit,50,47.6,0.29,14.57,30300,8.8,9.86,10.84,16.13,17.97,19.07,20510,22550,33560,37370,39660,,
55,Wisconsin,453000,Miscellaneous Store Retailers,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,3-digit,40,47.8,0.28,15.02,31250,5.9,9.62,13.22,14.6,15.96,21.71,20010,27490,30370,33200,45170,,
55,Wisconsin,453000,Miscellaneous Store Retailers,43-9061,"Office Clerks, General",detailed,3-digit,280,21,1.74,15.55,32340,5.1,9.69,11.1,13.47,17.23,22.99,20160,23090,28030,35840,47820,,
55,Wisconsin,453000,Miscellaneous Store Retailers,49-0000,"Installation, Maintenance, and Repair Occupations",major,3-digit,530,23.9,3.31,21.5,44710,6.4,12.22,16.36,20.1,26,31.31,25430,34030,41800,54090,65130,,
55,Wisconsin,453000,Miscellaneous Store Retailers,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,3-digit,30,21.8,0.21,35.27,73360,9.1,20.57,23.93,33.68,44.81,56.87,42790,49780,70060,93210,118300,,
55,Wisconsin,453000,Miscellaneous Store Retailers,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,3-digit,190,38.7,1.18,23.44,48750,6.8,17.32,19.83,23.09,27.4,30.38,36030,41240,48030,56980,63190,,
55,Wisconsin,453000,Miscellaneous Store Retailers,49-9071,"Maintenance and Repair Workers, General",detailed,3-digit,120,44.6,0.72,15.22,31660,5.7,10.04,11.3,15.31,18.05,21.5,20870,23490,31850,37540,44710,,
55,Wisconsin,453000,Miscellaneous Store Retailers,49-9095,Manufactured Building and Mobile Home Installers,detailed,3-digit,**,**,**,18.26,37980,4.6,11.9,15.64,18.79,21.81,23.62,24740,32540,39080,45360,49130,,
55,Wisconsin,453000,Miscellaneous Store Retailers,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,3-digit,**,**,**,21.62,44970,12,14.78,16.18,18.52,27.29,33.91,30740,33660,38520,56770,70540,,
55,Wisconsin,453000,Miscellaneous Store Retailers,51-0000,Production Occupations,major,3-digit,100,35.5,0.6,16.11,33500,9.2,9.91,10.81,14.99,20.31,26.36,20600,22480,31190,42240,54840,,
